mlb_ID,seasons_bat,career_PA,avg_offense,total_bat_war,peak_bat_war,seasons_pitch,career_GS,avg_era_plus,total_pitch_war,peak_pitch_war,hof_indicator
113213,5,114,-0.62,-0.35,-0.14,5,57,84.73697952610996,3.61,2.8,0
113214,1,28,-0.1,0.02,0.02,0,0,0,0,0,0
113215,1,1,-0.3,-0.03,-0.03,0,0,0,0,0,0
113216,1,66,-0.6,-0.07,-0.07,1,20,108.1463768115942,2.25,2.25,0
113217,1,0,0,0,0,1,0,120.6,0.01,0.01,0
113218,16,8401,30.75,69.63,8,0,0,0,0,0,0
113219,6,1097,-5.728571428571429,-1.49,0.62,0,0,0,0,0,0
113220,13,4718,7.493333333333334,19.11,3.33,2,1,85.5,-0.18,-0.08,0
113221,3,1041,-3.466666666666667,0.96,1.22,0,0,0,0,0,0
113222,3,77,-0.7000000000000001,-0.2,0.01,0,0,0,0,0,0
113223,9,1195,-2.011111111111111,1.3,1.58,0,0,0,0,0,0
113224,4,686,4.275,3.17,2.71,0,0,0,0,0,0
113225,3,99,-0.7000000000000001,-0.22999999999999998,0.05,3,31,130.8592653110627,1.5699999999999998,1.5,0
113226,1,137,-4.4,-0.17,-0.17,0,0,0,0,0,0
113227,1,0,0,0,0,1,0,96.9,-0.05,-0.05,0
113228,1,3,0.3,0,0,0,0,0,0,0,0
113229,13,490,-1.2647058823529411,-2.4899999999999998,0.09,13,264,112.03475574939176,17.45,3.38,0
113230,7,42,-0.12857142857142856,-0.1,0.05,7,1,128.71016881669055,3.3400000000000003,2.69,0
113231,1,24,-1.7,-0.09,-0.09,0,0,0,0,0,0
113232,17,8657,13.376470588235295,44.37,7.27,0,0,0,0,0,0
113233,1,23,-2.7,-0.03,-0.03,0,0,0,0,0,0
113234,9,601,-1.4454545454545455,0.6900000000000001,0.8,0,0,0,0,0,0
113235,9,2323,-3.516666666666667,3.69,2.56,0,0,0,0,0,0
113236,1,0,0,0,0,1,0,41.2666666666667,-0.16,-0.16,0
113237,1,139,-14,-1.51,-1.51,0,0,0,0,0,0
113238,4,217,-4.18,-1.94,0.06,0,0,0,0,0,0
113239,4,137,-1.4,-0.71,0,4,44,87.38341346153845,3.97,2.87,0
113240,13,3266,-3.253333333333333,2.48,2.54,0,0,0,0,0,0
113241,1,29,-1,-0.12,-0.12,0,0,0,0,0,0
113242,11,425,-2.216666666666667,-2.93,-0.07,11,147,100.54236216329964,9.31,2.68,0
113243,3,150,-4.266666666666667,-0.8600000000000001,-0.12,0,0,0,0,0,0
113244,1,0,0,0,0,1,0,163.1666666666667,-0.08,-0.08,0
113245,1,12,-1.1,-0.2,-0.2,0,0,0,0,0,0
113246,10,2803,-2.7230769230769236,1.4200000000000002,1.21,0,0,0,0,0,0
113247,10,17,0.18181818181818182,0.19,0.11,10,49,100.51026666842048,2.69,1.29,0
113248,11,3679,-12.436363636363637,-3.6199999999999997,0.79,0,0,0,0,0,0
113249,1,2,-0.5,-0.04,-0.04,1,0,0,0.13,0.13,0
113250,8,493,-2.5555555555555554,-2.84,-0.1,8,173,113.19084608460224,11.370000000000001,4.19,0
113251,12,4618,2.1076923076923078,17.1,4.95,0,0,0,0,0,0
113252,3,244,-2.8000000000000003,-1.49,0.01,0,0,0,0,0,0
113253,5,141,-2.88,-1.2,0.01,0,0,0,0,0,0
113254,4,135,-0.39999999999999997,-0.15,0.05,4,46,97.8634428546193,2.5100000000000002,1.66,0
113255,11,3729,0.49285714285714294,12.8,3.82,0,0,0,0,0,0
113256,2,23,-2.25,-0.45999999999999996,-0.16,0,0,0,0,0,0
113257,1,12,1.4,0.13,0.13,1,2,49.9470588235294,-0.46,-0.46,0
113258,7,1876,-1.1125,5.31,2.93,0,0,0,0,0,0
113259,2,12,-0.8999999999999999,-0.2,-0.07,2,1,108.6772222222222,1.02,0.68,0
113260,11,3928,1.5,14.92,5.01,0,0,0,0,0,0
113261,1,83,-0.4,0.13,0.13,0,0,0,0,0,0
113262,2,24,-0.75,-0.14,-0.07,2,5,40.0758823529412,-1.01,-0.18,0
113263,1,1,-0.2,-0.02,-0.02,1,2,49.0428571428571,-0.21,-0.21,0
113264,24,5407,-0.288,25.12,3.27,1,0,106.3,0.02,0.02,0
113265,1,1,-0.1,-0.02,-0.02,1,1,48.38,-0.12,-0.12,0
113266,3,18,0.033333333333333326,0,0.11,3,9,66.4026397515528,-1.08,0.06,0
113267,1,0,0,0,0,1,9,91.2692307692308,-0.08,-0.08,0
113268,1,25,-1.7,-0.09,-0.09,0,0,0,0,0,0
113269,2,371,-7.3,-0.88,-0.13,0,0,0,0,0,0
113270,2,17,-0.20000000000000007,-0.04999999999999999,0.07,2,1,121.2848484848485,0.7200000000000001,1.6,0
113271,13,5140,0.2,20.88,4.45,1,0,36.975,-0.19,-0.19,0
113272,13,656,0.7357142857142858,1.1,0.37,13,322,107.43005466008997,31.099999999999998,7.42,0
113273,2,44,-1.25,-0.07,-0.02,0,0,0,0,0,0
113274,3,28,-0.7666666666666666,-0.26,-0.02,3,8,55.327051282051265,-0.14999999999999997,0.28,0
113275,12,5026,-4.976923076923077,17.54,4,0,0,0,0,0,0
113276,9,2535,-9.033333333333333,-3.3000000000000003,1.22,0,0,0,0,0,0
113277,2,65,-2.55,-0.44999999999999996,-0.1,2,19,93.1378421900161,0.30999999999999994,1.13,0
113278,1,11,-0.4,-0.09,-0.09,0,0,0,0,0,0
113279,1,22,-2.8,-0.14,-0.14,0,0,0,0,0,0
113280,1,33,-3,0.09,0.09,0,0,0,0,0,0
113281,3,455,-6.3999999999999995,-1.89,-0.16,3,107,91.71827515764363,6.74,8.72,0
113282,10,2757,-2.8899999999999997,6.46,3.11,0,0,0,0,0,0
113283,5,365,-1.4000000000000001,-0.13999999999999996,0.22,0,0,0,0,0,0
113284,1,34,-3.5,-0.23,-0.23,0,0,0,0,0,0
113285,15,1357,-1.6,-2.95,0.15,15,445,106.15309533121095,38.97,5.45,0
113286,2,9,0.1,0.010000000000000002,0.04,2,6,67.83,-0.55,-0.2,0
113287,4,637,-1.8499999999999999,1.49,1.11,0,0,0,0,0,0
113288,2,59,-1.95,0,0.08,0,0,0,0,0,0
113289,13,2309,-7.430769230769231,-0.3300000000000002,1.94,0,0,0,0,0,0
113290,12,440,-1.1307692307692307,-1.71,0.21,12,253,84.68142824887049,13.65,3.53,0
113291,13,6652,5.242857142857143,24.400000000000002,4.19,0,0,0,0,0,0
113292,7,345,1.4428571428571428,0.89,0.31,7,100,82.40615944444009,1.52,1.51,0
113293,2,0,0,0,0,2,2,64.43809523809524,-0.15,-0.01,0
113294,1,0,0,0,0,1,0,24.95,-0.16,-0.16,0
113295,2,21,-0.7,-0.15,-0.02,2,2,38.86515151515155,-2.5599999999999996,-0.51,0
113296,14,300,0.29411764705882354,0.47000000000000003,0.19,14,140,98.27466169540085,11.32,4.3,0
113297,4,866,-8.075000000000001,-1.9,-0.09,0,0,0,0,0,0
113298,1,27,-0.2,-0.09,-0.09,0,0,0,0,0,0
113299,2,77,-1.5499999999999998,-0.19,-0.06,0,0,0,0,0,0
113300,2,0,0,0,0,2,9,73.2903846153846,-0.12000000000000001,-0.05,0
113301,4,54,0.5,0.22,0.19,4,15,65.66566176470587,-1.21,0.23,0
113302,2,47,0.45000000000000007,0.28,0.28,0,0,0,0,0,0
113303,1,2,-0.3,-0.03,-0.03,1,0,68.35,-0.16,-0.16,0
113304,2,24,-2.05,-0.38,-0.19,0,0,0,0,0,0
113305,3,33,0.13333333333333333,0.01,0.14,3,10,186.98222222222225,0.8300000000000001,0.4,0
113306,12,4102,-3.053846153846154,14.61,4.85,0,0,0,0,0,0
113307,7,45,-0.5142857142857143,-0.4,0,7,12,94.42888442146712,3.04,1.85,0
113308,2,12,-0.55,-0.09000000000000001,-0.02,1,2,48.4555555555556,-0.4,-0.4,0
113309,3,57,-0.9,-0.5,-0.06,0,0,0,0,0,0
113310,1,2,1.7,0.15,0.15,1,0,27.64,-0.1,-0.1,0
113311,2,27,-1.0999999999999999,-0.2,-0.09,0,0,0,0,0,0
113312,10,5245,11.629999999999999,36.1,7.9,0,0,0,0,0,0
113313,5,1202,3.04,2.7199999999999998,1.71,3,153,144.13448412698412,30.19,17.68,0
113314,4,76,0.475,0.18000000000000002,0.27,4,21,92.36536458333332,0.16999999999999993,0.7,0
113315,1,1,-0.2,-0.03,-0.03,0,0,0,0,0,0
113316,1,6,-1.4,-0.25,-0.25,0,0,0,0,0,0
113317,7,2165,-0.37999999999999995,3.03,2.04,0,0,0,0,0,0
113318,5,519,-4.24,-0.86,0.13,0,0,0,0,0,0
113319,1,74,-1.5,-0.17,-0.17,0,0,0,0,0,0
113320,1,8,0.6,0.04,0.04,1,2,635.1,0.4,0.4,0
113321,6,14,0.11666666666666665,0.06999999999999999,0.06,6,0,122.04159521034522,2.7199999999999998,0.7,0
113322,1,28,-2.4,0.05,0.05,0,0,0,0,0,0
113323,8,3195,-6.455555555555555,3.3,2.02,0,0,0,0,0,0
113324,8,872,-7.925,-2.82,0,0,0,0,0,0,0
113325,13,3538,-1.3,11.49,3.65,0,0,0,0,0,0
113326,5,17,-0.26666666666666666,-0.2,0,5,0,108.27265469694302,1.83,2.06,0
113327,1,4,0,0.02,0.02,0,0,0,0,0,0
113328,1,51,-4.1,-0.38,-0.38,0,0,0,0,0,0
113329,2,259,0.75,-0.24000000000000002,0.09,0,0,0,0,0,0
113330,11,2257,-5.2,3.2800000000000002,2.83,0,0,0,0,0,0
113331,9,843,-2.3111111111111113,-0.41000000000000003,0.79,0,0,0,0,0,0
113332,4,771,-2.5,0.44,0.85,0,0,0,0,0,0
113333,7,31,-0.22500000000000003,-0.21000000000000002,0.08,7,0,129.9543834646672,9.540000000000001,4,0
113334,3,66,1.0666666666666667,0.32,0.18,3,13,96.30430839002265,2.96,1.92,0
113335,2,13,-1.6,0,0,0,0,0,0,0,0
113336,3,158,-0.050000000000000024,-0.02000000000000001,0.29,3,53,102.37902549803593,1.96,2.69,0
113337,1,0,0,0,0,1,0,0,0.03,0.03,0
113338,7,1812,2.16,7.13,2.1,0,0,0,0,0,0
113339,6,560,-4.25,-1.6600000000000001,0.23,0,0,0,0,0,0
113340,17,7065,17.54705882352941,56.39,6.54,0,0,0,0,0,0
113341,5,123,-0.76,-0.39,0.44,5,24,83.2416776665957,0.13999999999999996,0.74,0
113342,6,1110,-0.5166666666666669,2.2600000000000002,2.64,0,0,0,0,0,0
113343,4,7,-0.049999999999999996,-0.03,0.02,4,1,68.26473484848485,-1.03,0.49,0
113344,4,7,-0.125,-0.05,-0.02,4,63,94.6909299645209,3.09,2.28,0
113345,1,3,-0.4,-0.05,-0.05,1,3,58.1545454545455,-0.31,-0.31,0
113346,18,1143,1.6149999999999998,3.24,0.63,18,338,101.51130853534708,43.02,4.95,0
113347,5,250,-2.16,-1.17,0.04,5,79,84.26631776704241,0.19999999999999996,1.45,0
113348,6,837,-5.3,-1.8199999999999998,0.67,0,0,0,0,0,0
113349,4,65,0.05000000000000001,0.23,0.2,0,0,0,0,0,0
113350,2,2,-0.15000000000000002,-0.03,-0.01,2,0,117.7,-0.02,0,0
113351,9,1919,-4.355555555555555,1.14,1.65,0,0,0,0,0,0
113352,14,876,-1.5714285714285714,-2.39,0.24,14,329,107.61770976005609,34.3,8.65,0
113353,16,738,-0.6111111111111112,-1.26,0.38,16,253,91.71380352520367,7.48,2.14,0
113354,4,81,0.18,0.08000000000000002,0.14,4,21,84.30276401564535,2.14,2.99,0
113355,8,2244,12.4375,12.58,4.54,0,0,0,0,0,0
113356,1,25,-0.1,0.15,0.15,0,0,0,0,0,0
113357,2,3,0.10000000000000003,0.08,0.08,0,0,0,0,0,0
113358,13,1715,-3.7800000000000002,0.4999999999999999,1.38,0,0,0,0,0,0
113359,1,10,0.1,0.01,0.01,1,3,65.025,-0.16,-0.16,0
113360,1,44,0.5,0.25,0.18,0,0,0,0,0,0
113361,2,14,-0.95,-0.22,-0.03,2,4,122.14264705882354,0.8,1.32,0
113362,6,511,-2.5166666666666666,0.08999999999999994,0.58,0,0,0,0,0,0
113363,2,0,0,0,0,2,1,65.75833333333335,-0.09,-0.01,0
113364,1,198,-11.3,-0.75,-0.75,0,0,0,0,0,0
113365,8,1115,-3.4625,-1.38,0.49,0,0,0,0,0,0
113366,5,655,-4.1,-1.3099999999999998,0.13,0,0,0,0,0,0
113367,1,9,-1.3,-0.16,-0.16,1,2,64.1823529411765,-0.79,-0.79,0
113368,6,3202,1.1125,5.7,2.53,0,0,0,0,0,0
113369,2,37,-0.5,-0.13,-0.03,2,15,75.71694444444445,-0.76,-0.19,0
113370,5,1283,-6.733333333333333,1.0500000000000003,1.87,0,0,0,0,0,0
113371,1,1,-0.2,-0.01,-0.01,0,0,0,0,0,0
113372,1,13,0.3,0.07,0.07,0,0,0,0,0,0
113373,2,0,0,0,0,2,0,42.69166666666665,-0.13,-0.06,0
113374,12,2182,-1.95,2.53,3,0,0,0,0,0,0
113375,11,6478,10.172727272727274,33.52,5.37,0,0,0,0,0,0
113376,13,7672,40.900000000000006,79.09,9.31,0,0,0,0,0,0
113377,10,4313,1.5083333333333335,17.66,3.51,0,0,0,0,0,0
113378,1,0,0,0,0,1,0,43.4,-0.32,-0.32,0
113379,3,9,-0.5333333333333333,0.000000000000000001734723475976807,0.02,0,0,0,0,0,0
113380,3,41,0.2333333333333333,0.37,0.29,0,0,0,0,0,0
113381,2,553,-0.8500000000000001,0.9,0.53,0,0,0,0,0,0
113382,12,1279,-0.5000000000000001,-0.7600000000000001,0.63,12,352,102.0027635068472,40.2,6.92,0
113383,2,0,0,0,0,2,0,97.625,0.27999999999999997,0.48,0
113384,1,13,-2.6,-0.24,-0.24,0,0,0,0,0,0
113385,12,78,-0.1153846153846154,-0.16000000000000003,0.08,12,6,106.25242577092696,1.9899999999999998,2.19,0
113386,8,25,-0.2875,-0.23,0,8,0,123.47418477897442,6.28,2.79,0
113387,12,4032,-8.058333333333334,11.16,3.26,0,0,0,0,0,0
113388,1,20,-0.9,-0.1,-0.1,1,3,103.3857142857143,0.62,0.62,0
113389,3,36,0.35000000000000003,0.13,0.1,3,21,71.76053921568631,0.39999999999999997,0.41,0
113390,1,0,0,0,0,1,0,113,0.04,0.04,0
113391,5,403,-2.4,-0.61,0.19,0,0,0,0,0,0
113392,1,21,-0.1,-0.06,-0.06,0,0,0,0,0,0
113393,9,452,-0.43,-0.51,0.43,9,156,91.94743605636424,5.89,3.44,0
113394,6,1311,-6.233333333333333,-0.8400000000000001,0.79,0,0,0,0,0,0
113395,1,6,-0.7,-0.06,-0.06,0,0,0,0,0,0
113396,4,69,0.5199999999999999,0.28,0.25,4,12,107.68338390804597,0.43,0.3,0
113397,4,0,-0.05,-0.02,-0.02,4,68,91.30977861135631,2.4,2.91,0
113398,4,497,-9.225,-0.7300000000000001,0.29,0,0,0,0,0,0
113399,2,0,0,0,0,2,0,17.015,-0.8200000000000001,-0.36,0
113400,4,55,-0.7,-0.32,0.06,4,24,71.95515125791017,-0.7200000000000001,0.35,0
113401,16,1007,-3.0647058823529414,-5.8100000000000005,0.1,16,369,107.08496785675628,29.02,5.56,0
113402,2,18,-0.04999999999999999,0,0.11,2,1,50.30454545454545,-1.35,-0.31,0
113403,1,0,0,0,0,1,0,54.1,-0.03,-0.03,0
113404,3,495,-6.8,-1.24,-0.08,0,0,0,0,0,0
113405,5,2505,-2.142857142857143,6.09,1.53,0,0,0,0,0,0
113406,1,9,1,0.1,0.1,1,1,112.6333333333333,0.68,0.68,0
113407,3,15,0.024999999999999994,0.009999999999999998,0.03,3,0,56.902063492063476,0.16000000000000014,1.82,0
113408,9,452,0.6222222222222222,0.56,0.46,9,190,78.01980851041023,3.16,1.73,0
113409,14,821,-0.8928571428571429,-1.36,0.28,14,273,107.66772735895279,27.59,4.58,0
113410,11,376,-0.9833333333333334,-1.42,0.05,11,279,100.6201922783812,18.13,4.29,0
113411,17,6917,18.521052631578947,56.78,6.99,0,0,0,0,0,1
113412,2,45,0.4,0.08,0.1,2,12,77.4377777777778,2.12,2.29,0
113413,1,10,-2.1,-0.19,-0.19,0,0,0,0,0,0
113414,1,16,0.5,0.08,0.08,0,0,0,0,0,0
113415,2,451,-7.166666666666667,-1.01,0.12,0,0,0,0,0,0
113416,2,2,-0.2,-0.04,0,2,0,80.11666666666665,-0.11,-0.01,0
113417,3,118,-1.2333333333333334,-0.54,0.21,0,0,0,0,0,0
113418,1,4,-0.09999999999999998,-0.010000000000000002,0.03,1,1,65.625,-0.15,0.1,0
113419,14,8028,15.12857142857143,51.35,6.32,0,0,0,0,0,1
113420,9,601,-0.6,-0.58,0.34,9,169,105.22155660810468,-2.31,1.63,0
113421,5,0,0,0,0,5,61,92.40349013811532,3,1.73,0
113422,2,341,-6.45,-0.44999999999999996,0.27,0,0,0,0,0,0
113423,7,1371,-0.5444444444444444,2.48,1.4,0,0,0,0,0,0
113424,5,121,-1.5399999999999998,-0.64,0.04,5,33,87.11678486997636,-0.07000000000000002,0.47,0
113425,5,1262,-11.766666666666667,-1.57,0.41,0,0,0,0,0,0
113426,1,129,-4.5,-0.5,-0.5,0,0,0,0,0,0
113427,9,3501,-4.666666666666667,3.23,1.66,4,26,77.85344535783365,1.4599999999999997,2.53,0
113428,7,848,-3.488888888888889,-0.74,0.37,1,0,86.15,-0.04,-0.04,0
113429,1,4,0.7,0.06,0.06,0,0,0,0,0,0
113430,6,623,-3.1166666666666667,-0.06999999999999999,0.27,0,0,0,0,0,0
113431,3,13,-0.46666666666666673,-0.21000000000000002,0.06,2,1,143.51666666666665,0.22000000000000003,0.14,0
113432,1,224,-4.85,-1.48,0.05,0,0,0,0,0,0
113433,13,1239,-5.1499999999999995,-7.25,-0.05,13,340,96.37250975363361,30.08,6.27,0
113434,5,1386,-7.339999999999999,-0.45000000000000007,0.48,0,0,0,0,0,0
113435,9,3225,-1.263636363636364,13.719999999999999,5.05,0,0,0,0,0,0
113436,1,42,-1.2,0.15,0.15,0,0,0,0,0,0
113437,2,1,-0.1,-0.02,0,2,0,65.55625,-0.36,-0.09,0
113438,3,356,-0.45999999999999996,-0.000000000000000013877787807814457,0.73,0,0,0,0,0,0
113439,8,1715,-5.9125,1.25,1.62,0,0,0,0,0,0
113440,8,381,-1.4000000000000001,-1.2,0.18,8,115,106.83493298711073,4.42,1.75,0
113441,1,1,-0.2,-0.02,-0.02,1,0,83.25,0.05,0.05,0
113442,6,1380,-2.3714285714285714,1.86,1.79,0,0,0,0,0,0
113443,1,36,-3.9,-0.33,-0.33,0,0,0,0,0,0
113444,12,4286,11.335714285714285,29.04,6.41,2,1,53.2461538461538,-0.22999999999999998,0.08,0
113445,2,92,0.7000000000000001,0.13,0.31,2,22,118.28853932584269,0.07000000000000006,0.79,0
113446,1,0,0,0,0,1,0,127.86,0.1,0.1,0
113447,2,23,2.6,0.39,0.34,2,5,64.7695,-0.44000000000000006,-0.17,0
113448,11,2597,-5.508333333333333,1.7900000000000003,2.72,0,0,0,0,0,0
113450,1,35,-4.1,-0.35,-0.35,0,0,0,0,0,0
113451,8,228,-0.4,-0.37,0.25,8,75,105.53896015712682,8.27,3.36,0
113452,8,910,-2.466666666666667,0.24000000000000005,0.45,1,0,0,0.01,0.01,0
113453,2,36,-0.5,-0.2,0.07,2,9,97.19666666666667,1.43,1.72,0
113454,1,24,0.4,0.19,0.19,0,0,0,0,0,0
113455,12,798,1.8,2.3400000000000003,1.12,12,267,92.59875382039661,16.45,6.13,0
113456,2,343,-6.1499999999999995,-0.98,0.28,0,0,0,0,0,0
113457,3,63,-0.19999999999999998,-0.06999999999999999,0.05,3,18,125.90410714285714,2.76,2.04,0
113458,1,13,-2.8,-0.33,-0.33,0,0,0,0,0,0
113459,1,179,-6.9,-0.98,-0.98,0,0,0,0,0,0
113460,2,21,-0.30000000000000004,0.010000000000000002,0.05,0,0,0,0,0,0
113461,17,8171,-4.775,18.39,3.09,0,0,0,0,0,0
113462,15,801,1.66,2.43,0.77,15,273,92.24574105735744,20.83,4.26,0
113463,1,73,-4.8,-0.38,-0.38,1,0,73.325,-0.3,-0.3,0
113464,2,32,0.8500000000000001,0.19,0.18,2,10,143.01323529411766,1.23,0.73,0
113465,18,1441,-0.2722222222222222,0.18999999999999992,0.91,18,327,121.62975533005007,44.61,7.49,0
113466,15,4278,-3.8125,5.2,3.39,0,0,0,0,0,0
113467,13,6596,-6.546666666666667,13.700000000000001,3.81,0,0,0,0,0,0
113468,1,5,-0.9,-0.08,-0.08,0,0,0,0,0,0
113469,8,62,-0.5125000000000001,-0.49,0.01,8,119,95.83598269520095,5.92,2.31,0
113470,1,54,-2.3,-0.19,-0.19,1,14,65.1052631578947,-1.25,-1.25,0
113471,3,151,-1.65,-0.96,-0.06,0,0,0,0,0,0
113472,12,5922,10.307692307692308,32.76,5.35,0,0,0,0,0,0
113473,1,3,0.5,0.06,0.06,0,0,0,0,0,0
113474,4,547,0.43999999999999995,1.04,0.72,0,0,0,0,0,0
113475,10,3046,-1.8,8.5,3.1,4,15,123.90113636363637,0.01999999999999999,0.29,0
113476,10,225,-0.5083333333333333,-0.68,0.12,10,40,129.17332975889687,8.68,2.6,0
113477,1,2,0.2,0.03,0.03,0,0,0,0,0,0
113478,1,89,3.4,0.49,0.49,0,0,0,0,0,0
113479,6,339,-1.5142857142857142,-1.4300000000000002,0.18,6,106,130.44873151100578,-2.14,1.24,0
113480,1,26,-1.9,-0.18,-0.18,1,8,107.5368421052632,0.57,0.57,0
113481,8,449,-3.1875,-0.82,0.33,0,0,0,0,0,0
113482,3,3,-0.06666666666666667,-0.019999999999999997,0.01,3,2,40.27564102564103,-0.9,-0.01,0
113483,3,0,0,0,0,3,5,37.65833333333333,-1.06,-0.08,0
113484,1,6,-1.6,-0.15,-0.15,0,0,0,0,0,0
113485,1,3,-0.7,-0.07,-0.07,1,1,41.075,-0.32,-0.32,0
113486,5,52,-0.6166666666666667,-0.42,0.03,5,13,99.2058,0.7300000000000001,0.68,0
113487,6,438,-2.2285714285714286,-0.16999999999999998,0.12,0,0,0,0,0,0
113488,2,225,-3.3000000000000003,0.08,0.09,0,0,0,0,0,0
113489,12,0,-0.02307692307692308,-0.04,0.01,12,295,95.3398552861129,15.989999999999998,5.09,0
113490,3,1,-0.06666666666666667,-0.02,0,3,0,119.79166666666666,-0.039999999999999994,0.07,0
113491,5,339,-0.78,0.71,0.38,0,0,0,0,0,0
113492,1,4,-0.2,-0.02,-0.02,1,1,414.9,0.5,0.5,0
113493,1,87,-0.4,-0.5,-0.5,0,0,0,0,0,0
113494,4,10,0,-0.010000000000000002,0.04,4,0,59.67947221697223,-1.29,-0.06,0
113495,10,5120,2.8333333333333335,17.810000000000002,4.19,0,0,0,0,0,0
113496,1,1,-0.1,-0.02,-0.02,1,0,0,0.13,0.13,0
113497,1,16,-2.6,-0.29,-0.29,1,8,117.7588235294118,0.15,0.15,0
113498,1,11,-2.2,-0.29,-0.29,0,0,0,0,0,0
113499,1,0,0,0,0,1,0,124.1,0.08,0.08,0
113500,9,598,-1.4416666666666667,-2.2199999999999998,0.12,9,200,110.54772566770468,14.41,3.71,0
113501,2,25,-1.7,-0.35,-0.09,0,0,0,0,0,0
113502,9,3135,-1.911111111111111,2.98,2.18,0,0,0,0,0,0
113503,11,4729,-3.5615384615384613,12.96,3.52,0,0,0,0,0,0
113504,1,6,0.1,0.01,0.01,0,0,0,0,0,0
113505,1,0,0,0,0,1,0,0,-0.23,-0.23,0
113506,1,38,-1.4,-0.1,-0.1,0,0,0,0,0,0
113507,2,26,-1.3333333333333333,-0.35,-0.16,0,0,0,0,0,0
113508,10,5973,-14.225,-1.6900000000000002,1.48,0,0,0,0,0,0
113509,1,42,-6.4,-0.26,-0.26,0,0,0,0,0,0
113510,1,79,-5.3,-0.18,-0.18,0,0,0,0,0,0
113511,2,4,-0.3,-0.07,0,2,1,192.45,0.41000000000000003,0.38,0
113512,4,378,-1.1400000000000001,-0.56,0.1,4,103,88.49659096402998,6.5,3.94,0
113513,1,82,-3.3,-0.24,-0.24,0,0,0,0,0,0
113514,6,2470,-4.6000000000000005,0.2899999999999998,0.94,0,0,0,0,0,0
113515,17,809,-0.6833333333333333,-1.51,0.08,17,317,99.32187781540661,22.529999999999998,4.51,0
113516,20,9309,10.52,51.5,5.59,0,0,0,0,0,0
113517,1,8,0.4,0.05,0.05,1,4,133.6714285714286,0.63,0.63,0
113518,3,840,-6.45,-1.3399999999999999,0.54,0,0,0,0,0,0
113519,8,241,-0.6333333333333333,-0.63,0.42,8,135,97.94484385022916,5.13,2.07,0
113520,3,626,-6.8999999999999995,-3.2199999999999998,-0.01,1,0,70.3,0.05,0.05,0
113521,4,214,-4.6,-1.16,0.01,0,0,0,0,0,0
113522,2,128,-1.3499999999999999,-0.17,0.16,0,0,0,0,0,0
113523,1,50,-1.9,-0.19,-0.19,0,0,0,0,0,0
113524,2,549,3.7,3.21,3.4,0,0,0,0,0,0
113525,1,40,0.5,-0.29,-0.29,0,0,0,0,0,0
113526,4,41,1.175,0.45,0.32,4,3,63.57365967365968,-1.04,-0.06,0
113527,1,11,-0.6,-0.06,-0.06,1,3,107.6857142857143,-0.92,-0.92,0
113528,17,6590,4.0095238095238095,25.88,3.86,0,0,0,0,0,0
113529,1,41,-1.6,-0.35,-0.35,0,0,0,0,0,0
113530,5,159,0.11666666666666665,0.09,0.11,5,50,84.30949659502294,4.81,3.27,0
113531,14,7395,14.76,45.06,5.23,0,0,0,0,0,0
113532,3,7,-0.25,-0.11,0,3,0,104.3050925925926,0.4599999999999999,1.21,0
113533,8,3572,-9.622222222222222,3.79,3.45,0,0,0,0,0,0
113534,4,87,0.22000000000000003,0.09,0.18,4,21,122.88304153777126,-2.98,0.53,0
113535,1,0,0,0,0,1,0,72,-0.15,-0.15,0
113536,1,54,-2.8,-0.2,-0.2,0,0,0,0,0,0
113537,2,3,-0.25,-0.05,-0.01,2,0,39.4125,0.01999999999999999,0.16,0
113538,13,808,1.2461538461538462,1.6300000000000001,0.81,13,387,104.24512672205992,27.57,5.29,0
113539,17,459,-0.06500000000000003,-0.20000000000000007,0.39,17,154,111.02987648911342,19.85,4.57,0
113540,13,328,-0.8214285714285714,-1.38,0.03,13,189,107.05394163222253,20.47,4.12,0
113541,4,0,0,0,0,4,0,118.47777777777776,0.57,0.36,0
113542,3,1280,-12.799999999999999,-2.01,0.06,0,0,0,0,0,0
113543,2,11,-0.4,-0.05,0,0,0,0,0,0,0
113544,3,2,-0.13333333333333333,-0.04,0,3,1,99.47820512820515,-0.39,0.07,0
113545,1,7,0.2,-0.06,-0.06,0,0,0,0,0,0
113546,3,81,-2.766666666666667,-0.9600000000000001,-0.15,0,0,0,0,0,0
113547,2,320,-4.3999999999999995,-0.37000000000000005,0.43,0,0,0,0,0,0
113548,2,8,0.04999999999999999,0.009999999999999995,0.06,2,3,67.9758333333333,-0.77,-0.03,0
113549,1,3,0.6,0.07,0.07,1,1,95.065,0.12,0.12,0
113550,1,36,-2.3,-0.28,-0.28,0,0,0,0,0,0
113551,8,365,-0.5111111111111111,-0.47000000000000003,0.13,8,146,114.43326593818334,14.22,3.66,0
113552,1,0,0,0,0,1,0,34.12,-0.3,-0.3,0
113553,1,204,-3.3,0.52,0.52,0,0,0,0,0,0
113554,9,265,2.177777777777778,1.83,0.6,9,113,94.02139879684434,6,2.73,0
113555,4,46,-0.33999999999999997,-0.19000000000000003,0.09,4,10,80.54935064935064,0.11999999999999998,0.18,0
113556,3,151,-1.2,0.009999999999999995,0.19,0,0,0,0,0,0
113557,8,2535,-2.2375,8.49,4.47,0,0,0,0,0,0
113558,2,252,-4.25,-0.14,-0.05,0,0,0,0,0,0
113559,1,0,0,0,0,1,7,70.7857142857143,-0.8,-0.8,0
